"site","year","sp","ab"
"NLA12_FL-104",2012,4217,368.4105
"NLA12_FL-104",2012,4183,552.6157
"NLA12_FL-104",2012,4725,31928.9118
"NLA12_FL-104",2012,4568,25297.5224
"NLA12_FL-104",2012,4322,491.214
"NLA12_FL-104",2012,4679,49121.4028
"NLA12_FL-104",2012,4095,368.4105
"NLA12_FL-104",2012,4183,245.607
"NLA12_FL-104",2012,4732,3315.6947
"NLA12_FL-104",2012,4723,2333.2666
"NLA12_FL-104",2012,4293,276.3079
"NLA12_FL-104",2012,4475,2203.7648
"NLA12_FL-104",2012,4372,184.2053
"NLA12_FL-104",2012,4255,276.3079
"NLA12_FL-104",2012,4355,122.8035
"NLA12_FL-104",2012,4759,184.2053
"NLA12_FL-104",2012,4575,38805.9082
"NLA12_FL-104",2012,4575,3039.3868
"NLA12_FL-104",2012,4614,736.821
"NLA12_FL-104",2012,4725,20262.5787
"NLA12_FL-104",2012,4617,2947.2842
"NLA12_FL-104",2012,4293,149.597
"NLA12_FL-104",2012,4794,92.1026
"NLA12_FL-104",2012,4624,187.5544
"NLA12_FL-104",2012,4432,460.5132
"NLA12_FL-104",2012,4359,122.8035
"NLA12_FL-104",2012,4582,6723.492
"NLA12_FL-104",2012,4072,184.2053
"NLA12_FL-104",2012,4576,1105.2316
"NLA12_FL-104",2012,4875,368.4105
"NLA12_FL-104",2012,4323,13.3967
"NLA12_FL-104",2012,4023,53.587
"NLA12_FL-104",2012,4677,2947.2842
"NLA12_FL-104",2012,4214,184.2053
"NLA12_FL-104",2012,4723,13078.5735
"NLA12_FL-104",2012,4585,2578.8736
"NLA12_FL-104",2012,4217,276.3079
"NLA12_CA-168",2012,4686,221.0463
"NLA12_CA-168",2012,4557,4936.7003
"NLA12_CA-168",2012,4430,265.2555
"NLA12_CA-168",2012,4732,1068.3904
"NLA12_CA-168",2012,4798,58.9457
"NLA12_CA-168",2012,4382,10904.95
"NLA12_CA-168",2012,4732,471.5654
"NLA12_CA-168",2012,4214,331.5694
"NLA12_CA-168",2012,4779,221.0463
"NLA12_CA-168",2012,4617,1547.324
"NLA12_CA-168",2012,4429,110.5231
"NLA12_CA-168",2012,4798,36.841
"NLA12_CA-168",2012,4875,36.841
"NLA12_CA-168",2012,4874,3330.4307
"NLA12_CA-168",2012,4382,921.0262
"NLA12_CA-168",2012,4593,9660.5413
"NLA12_CA-168",2012,4507,29.4728
"NLA12_CA-168",2012,4510,1731.5292
"NLA12_CA-168",2012,4475,5039.8553
"NLA12_CA-168",2012,4216,36.841
"NLA12_CA-168",2012,4794,206.3099
"NLA12_CA-168",2012,4475,9578.6723
"NLA12_CA-168",2012,4183,677.8753
"NLA12_CA-168",2012,4816,58.9457
"NLA12_CA-168",2012,4510,6601.9157
"NLA12_CA-168",2012,4557,3300.9578
"NLA12_CA-168",2012,4617,1385.2234
"NLA12_CA-168",2012,4183,442.0926
"NLA12_CA-168",2012,4725,294.7284
"NLA12_CA-168",2012,4507,5784.0444
"NLA12_CA-168",2012,4766,90.0559
"NLA12_CA-168",2012,4214,265.2555
"NLA12_OK-122",2012,4306,1360.2848
"NLA12_OK-122",2012,4666,10343.8325
"NLA12_OK-122",2012,4698,5667.8534
"NLA12_OK-122",2012,4023,120.5707
"NLA12_OK-122",2012,4771,26.7935
"NLA12_OK-122",2012,4798,28.3393
"NLA12_OK-122",2012,4343,40.1902
"NLA12_OK-122",2012,4182,187.5544
"NLA12_OK-122",2012,4790,13.3967
"NLA12_OK-122",2012,4182,85.0178
"NLA12_OK-122",2012,4183,85.0178
"NLA12_OK-122",2012,4023,85.0178
"NLA12_OK-122",2012,4557,13.3967
"NLA12_OK-122",2012,4816,56.6785
"NLA12_OK-122",2012,4401,13.3967
"NLA12_OK-122",2012,4677,1326.2777
"NLA12_OK-122",2012,4771,85.0178
"NLA12_OK-122",2012,4557,28.3393
"NLA12_OK-122",2012,4388,53.587
"NLA12_OK-122",2012,4183,200.9512
"NLA12_OK-122",2012,4666,4648.6703
"NLA12_OK-122",2012,4656,857.3916
"NLA12_OK-122",2012,4677,1275.267
"NLA12_WI-R11",2012,4593,681.5594
"NLA12_WI-R11",2012,4798,4.2509
"NLA12_WI-R11",2012,4232,1.417
"NLA12_WI-R11",2012,4874,7681.3584
"NLA12_WI-R11",2012,4416,52.4276
"NLA12_WI-R11",2012,4725,113.3571
"NLA12_WI-R11",2012,4214,1.417
"NLA12_WI-R11",2012,4475,31.1732
"NLA12_WI-R11",2012,4874,1657.8471
"NLA12_WI-R11",2012,4227,56.6785
"NLA12_WI-R11",2012,4183,2.8339
"NLA12_WI-R11",2012,4355,2136.7807
"NLA12_WI-R11",2012,4766,10610.2216
"NLA12_WI-R11",2012,4779,18.4205
"NLA12_WI-R11",2012,4557,18.4205
"NLA12_WI-R11",2012,4679,2.8339
"NLA12_WI-R11",2012,4388,7.0848
"NLA12_WI-R11",2012,4386,15.5866
"NLA12_WI-R11",2012,4766,6520.8654
"NLA12_WI-R11",2012,4794,262.1382
"NLA12_WI-R11",2012,4227,202.6258
"NLA12_WI-R11",2012,4578,10241.8111
"NLA12_WI-R11",2012,4732,25.5053
"NLA12_WI-R11",2012,4250,1.417
"NLA12_WI-R11",2012,4557,18.4205
"NLA12_WI-R11",2012,4388,73.6821
"NLA12_WI-R11",2012,4355,1805.2113
"NLA12_KS-114",2012,4575,86.6848
"NLA12_KS-114",2012,4559,17.337
"NLA12_KS-114",2012,4460,130.0272
"NLA12_KS-114",2012,4464,60.6794
"NLA12_KS-114",2012,4798,17.337
"NLA12_KS-114",2012,4182,60.6794
"NLA12_KS-114",2012,4349,17.337
"NLA12_KS-114",2012,4261,8.6685
"NLA12_KS-114",2012,4798,55.4362
"NLA12_KS-114",2012,4568,8888.275
"NLA12_KS-114",2012,4095,18.4787
"NLA12_KS-114",2012,4766,78.0163
"NLA12_KS-114",2012,4388,92.3937
"NLA12_KS-114",2012,4432,60.6794
"NLA12_KS-114",2012,4849,129.3512
"NLA12_KS-114",2012,4666,960.8946
"NLA12_KS-114",2012,4183,461.9686
"NLA12_KS-114",2012,4557,572.841
"NLA12_KS-114",2012,4559,221.7449
"NLA12_KS-114",2012,4779,55.4362
"NLA12_KS-114",2012,4182,55.4362
"NLA12_KS-114",2012,4183,338.0708
"NLA12_KS-114",2012,4443,203.2662
"NLA12_KS-114",2012,4442,73.915
"NLA12_KS-114",2012,4532,129.3512
"NLA12_KS-114",2012,4382,18.4787
"NLA12_KS-114",2012,4557,684.8101
"NLA12_KS-114",2012,4220,8.6685
"NLA12_KS-114",2012,4875,18.4787
"NLA12_KS-114",2012,4582,129.3512
"NLA12_KS-114",2012,4849,17.337
"NLA12_KS-114",2012,4732,286.0599
"NLA12_KS-114",2012,4343,36.9575
"NLA12_KS-114",2012,4445,34.6739
"NLA12_KS-114",2012,4771,8.6685
"NLA12_KS-114",2012,4545,55.4362
"NLA12_KS-114",2012,4475,260.0545
"NLA12_KS-114",2012,4725,110.8725
"NLA12_KS-114",2012,4447,104.0218
"NLA12_KS-114",2012,4184,268.7229
"NLA12_KS-114",2012,4023,60.6794
"NLA12_KS-114",2012,4532,17.337
"NLA12_KS-114",2012,4214,8.6685
"NLA12_KS-114",2012,4816,8.6685
"NLA12_KS-114",2012,4771,92.3937
"NLA12_KS-114",2012,4095,60.6794
"NLA12_KS-114",2012,4475,110.8725
"NLA12_KS-114",2012,4575,1293.512
"NLA12_KS-114",2012,4874,268.7229
"NLA12_OK-R01",2012,4557,410.5145
"NLA12_OK-R01",2012,4624,221.0463
"NLA12_OK-R01",2012,4388,245.607
"NLA12_OK-R01",2012,4677,726.2949
"NLA12_OK-R01",2012,4568,6496.3047
"NLA12_OK-R01",2012,4445,810.503
"NLA12_OK-R01",2012,4575,17192.4887
"NLA12_OK-R01",2012,4183,42.1041
"NLA12_OK-R01",2012,4557,515.7747
"NLA12_OK-R01",2012,4095,24.5607
"NLA12_OK-R01",2012,4343,12.2803
"NLA12_OK-R01",2012,4182,589.4568
"NLA12_OK-R01",2012,4875,10.526
"NLA12_OK-R01",2012,4559,273.6764
"NLA12_OK-R01",2012,4798,10.526
"NLA12_OK-R01",2012,4589,98.2428
"NLA12_OK-R01",2012,4321,778.925
"NLA12_OK-R01",2012,4510,147.3642
"NLA12_OK-R01",2012,4416,1326.2777
"NLA12_OK-R01",2012,4447,315.7804
"NLA12_OK-R01",2012,4794,21.052
"NLA12_OK-R01",2012,4874,221.0463
"NLA12_OK-R01",2012,4593,257.8873
"NLA12_OK-R01",2012,4322,49.1214
"NLA12_OK-R01",2012,4410,705.2429
"NLA12_OK-R01",2012,4323,122.8035
"NLA12_OK-R01",2012,4666,873.6591
"NLA12_OK-R01",2012,4456,196.4856
"NLA12_OK-R01",2012,4182,1105.2314
"NLA12_OK-R01",2012,4475,2370.1074
"NLA12_OK-R01",2012,4023,73.6821
"NLA12_OK-R01",2012,4214,31.578
"NLA12_OK-R01",2012,4510,336.8324
"NLA12_OK-R01",2012,4532,63.1561
"NLA12_OK-R01",2012,4677,307.0087
"NLA12_OK-R01",2012,4255,61.4017
"NLA12_OK-R01",2012,4255,63.1561
"NLA12_OK-R01",2012,4666,478.9336
"NLA12_OK-R01",2012,4794,98.2428
"NLA12_OK-R01",2012,4388,199.9943
"NLA12_OK-R01",2012,4532,85.9624
"NLA12_OK-R01",2012,4366,10.526
"NLA12_OK-R01",2012,4214,85.9624
"NLA12_OK-R01",2012,4442,184.2052
"NLA12_OK-R01",2012,4475,463.1446
"NLA12_OK-R01",2012,4582,135.0838
"NLA12_OK-R01",2012,4445,252.6243
"NLA12_OK-R01",2012,4183,36.841
"NLA12_OK-R01",2012,4468,210.5203
"NLA12_OK-R01",2012,4571,921.0262
"NLA12_OK-R01",2012,4574,3726.2088
"NLA12_OK-R01",2012,4582,621.0348
"NLA12_CA-106",2012,4573,557036.6351
"NLA12_CA-106",2012,4343,92.1026
"NLA12_CA-106",2012,4710,137232.9012
"NLA12_CA-106",2012,4710,415567.0135
"NLA12_CA-106",2012,4678,176837.027
"NLA12_CA-106",2012,4557,1657.8471
"NLA12_CA-106",2012,4183,184.2052
"NLA12_CA-106",2012,4571,110431.0393
"NLA12_CA-106",2012,4429,453.4283
"NLA12_CA-106",2012,4459,368.4105
"NLA12_CA-106",2012,4582,1473.6419
"NLA12_CA-106",2012,4678,60787.728
"NLA12_CA-106",2012,4557,1700.356
"NLA12_CA-106",2012,4667,70734.8108
"NLA12_CA-106",2012,4428,245.607
"NLA12_CA-106",2012,4843,184.2052
"NLA12_CA-106",2012,4573,22841.4493
"NLA12_CA-106",2012,4816,184.2052
"NLA12_CA-106",2012,4668,25236.1174
"NLA12_CA-106",2012,4582,214967.511
"NLA12_CA-106",2012,4454,736.8209
"NLA12_CA-106",2012,4700,13446.9823
"NLA12_CA-106",2012,4214,92.1026
"NLA12_CA-106",2012,4475,736.8209
"NLA12_CA-106",2012,4843,163.738
"NLA12_CA-106",2012,4679,2947.2838
"NLA12_CA-106",2012,4568,5249.8492
"NLA12_CA-106",2012,4475,491.214
"NLA12_CA-106",2012,4679,8841.8514
"NLA12_CA-106",2012,4875,92.1026
"NLA12_CA-106",2012,4732,105918.011
"NLA12_CA-106",2012,4343,245.607
"NLA12_FL-114",2012,4615,261.9808
"NLA12_FL-114",2012,4306,3078.2746
"NLA12_FL-114",2012,4771,4.0935
"NLA12_FL-114",2012,4255,533.0107
"NLA12_FL-114",2012,4729,30.7009
"NLA12_FL-114",2012,4616,1100.4091
"NLA12_FL-114",2012,4585,34.7943
"NLA12_FL-114",2012,4753,361.0717
"NLA12_FL-114",2012,4046,4.0935
"NLA12_FL-114",2012,4475,85.9695
"NLA12_FL-114",2012,4250,14.3271
"NLA12_FL-114",2012,4760,36.8411
"NLA12_FL-114",2012,4569,2423.3225
"NLA12_FL-114",2012,4593,53.2149
"NLA12_FL-114",2012,4352,171.9389
"NLA12_FL-114",2012,4700,171.9389
"NLA12_FL-114",2012,4304,1083.2152
"NLA12_FL-114",2012,4388,8.1869
"NLA12_FL-114",2012,4182,1364.4832
"NLA12_FL-114",2012,4388,34.3878
"NLA12_FL-114",2012,4790,17.1939
"NLA12_FL-114",2012,4582,2991.7373
"NLA12_FL-114",2012,4634,1735.6229
"NLA12_FL-114",2012,4693,22.514
"NLA12_FL-114",2012,4754,392.9712
"NLA12_FL-114",2012,4666,51.5817
"NLA12_FL-114",2012,4438,85.9695
"NLA12_FL-114",2012,4214,32.7476
"NLA12_FL-114",2012,4574,38850.564
"NLA12_FL-114",2012,4587,120.3572
"NLA12_FL-114",2012,4475,130.9904
"NLA12_FL-114",2012,4255,360.2236
"NLA12_FL-114",2012,4438,20.4673
"NLA12_FL-114",2012,4759,120.3572
"NLA12_FL-114",2012,4261,17.1939
"NLA12_FL-114",2012,4505,16.3738
"NLA12_FL-114",2012,4616,261.9808
"NLA12_FL-114",2012,4790,4.0935
"NLA12_FL-114",2012,4582,476.887
"NLA12_FL-114",2012,4261,6.1402
"NLA12_FL-114",2012,4412,32.7476
"NLA12_FL-114",2012,4182,997.2458
"NLA12_FL-114",2012,4293,8.1869
"NLA12_FL-114",2012,4593,1272.348
"NLA12_PA-102",2012,4095,104.3718
"NLA12_PA-102",2012,4842,116.8964
"NLA12_PA-102",2012,4842,208.7435
"NLA12_PA-102",2012,4432,935.171
"NLA12_PA-102",2012,4460,467.5855
"NLA12_PA-102",2012,4214,116.8964
"NLA12_PA-102",2012,4561,417.487
"NLA12_PA-102",2012,4587,41226.8455
"NLA12_PA-102",2012,4293,104.3718
"NLA12_PA-102",2012,4475,14820.79
"NLA12_PA-102",2012,4587,18294.2822
"NLA12_PA-102",2012,4319,3131.1528
"NLA12_PA-102",2012,4475,7598.2642
"NLA12_PA-102",2012,4376,730.6023
"NLA12_PA-102",2012,4385,13777.0724
"NLA12_PA-102",2012,4554,626.2306
"NLA12_PA-102",2012,4554,1168.9637
"NLA12_PA-102",2012,4628,701.3782
"NLA12_PA-102",2012,4168,116.8964
"NLA12_PA-102",2012,4472,467.5855
"NLA12_PA-102",2012,4628,1148.0894
"NLA12_PA-102",2012,4388,4675.8549
"NLA12_WI-R08",2012,4794,12.2803
"NLA12_WI-R08",2012,4759,36.841
"NLA12_WI-R08",2012,4532,53.587
"NLA12_WI-R08",2012,4388,42.9812
"NLA12_WI-R08",2012,4574,3991.1135
"NLA12_WI-R08",2012,4766,26.7935
"NLA12_WI-R08",2012,4475,13.3967
"NLA12_WI-R08",2012,4402,6.1402
"NLA12_WI-R08",2012,4557,20.0951
"NLA12_WI-R08",2012,4532,55.2616
"NLA12_WI-R08",2012,4352,30.7009
"NLA12_WI-R08",2012,4255,6.6984
"NLA12_WI-R08",2012,4559,13.3967
"NLA12_WI-R08",2012,4582,348.3154
"NLA12_WI-R08",2012,4402,6.6984
"NLA12_WI-R08",2012,4559,18.4205
"NLA12_WI-R08",2012,4725,267.9349
"NLA12_WI-R08",2012,4401,42.9812
"NLA12_WI-R08",2012,4475,49.1214
"NLA12_WI-R08",2012,4582,141.224
"NLA12_WI-R08",2012,4255,6.1402
"NLA12_WI-R08",2012,4447,18.4205
"NLA12_WI-R08",2012,4874,282.448
"NLA12_WI-R08",2012,4443,24.5607
"NLA12_WI-R08",2012,4874,6.6984
"NLA12_WI-R08",2012,4575,61.4017
"NLA12_WI-R08",2012,4875,110.5231
"NLA12_WI-R08",2012,4183,42.9812
"NLA12_WI-R08",2012,4562,6.6984
"NLA12_WI-R08",2012,4758,73.6821
"NLA12_WI-R08",2012,4366,40.1902
"NLA12_WI-R08",2012,4601,13.3967
"NLA12_WI-R08",2012,4568,2605.6668
"NLA12_WI-R08",2012,4771,6.6984
"NLA12_WI-R08",2012,4349,6.6984
"NLA12_WI-R08",2012,4182,13.3967
"NLA12_WI-R08",2012,4400,6.6984
"NLA12_WI-R08",2012,4183,20.0951
"NLA12_WI-R08",2012,4366,24.5607
"NLA12_WI-R08",2012,4700,313.1489
"NLA12_WI-R08",2012,4790,6.1402
"NLA12_WI-R08",2012,4214,6.1402
"NLA12_WI-R08",2012,4575,1835.354
"NLA12_WI-R08",2012,4075,26.7935
"NLA12_WI-R08",2012,4557,6.1402
"NLA12_AL-105",2012,4842,184.2053
"NLA12_AL-105",2012,4647,25512.4286
"NLA12_AL-105",2012,4568,1657.8473
"NLA12_AL-105",2012,4677,18973.1418
"NLA12_AL-105",2012,4666,74879.4384
"NLA12_AL-105",2012,4875,3.3492
"NLA12_AL-105",2012,4582,2302.5658
"NLA12_AL-105",2012,4475,552.6158
"NLA12_AL-105",2012,4798,92.1026
"NLA12_AL-105",2012,4210,3.3492
"NLA12_AL-105",2012,4798,3.3492
"NLA12_AL-105",2012,4517,46.0513
"NLA12_AL-105",2012,4582,32788.5364
"NLA12_AL-105",2012,4771,30.1427
"NLA12_AL-105",2012,4570,5986.671
"NLA12_AL-105",2012,4666,65484.9701
"NLA12_AL-105",2012,4677,8611.5959
"NLA12_AL-105",2012,4475,46.0513
"NLA12_AL-105",2012,4306,100.4756
"NLA12_OK-118",2012,4557,8.1869
"NLA12_OK-118",2012,4475,94.1493
"NLA12_OK-118",2012,4182,17.0573
"NLA12_OK-118",2012,4183,181.9445
"NLA12_OK-118",2012,4381,81.869
"NLA12_OK-118",2012,4574,40.9345
"NLA12_OK-118",2012,4475,653.8632
"NLA12_OK-118",2012,4023,471.9186
"NLA12_OK-118",2012,4736,164.8872
"NLA12_OK-118",2012,4255,4.0934
"NLA12_OK-118",2012,4323,159.6445
"NLA12_OK-118",2012,4323,204.6876
"NLA12_OK-118",2012,4574,85.2865
"NLA12_OK-118",2012,4388,53.2148
"NLA12_OK-118",2012,4107,5.6858
"NLA12_OK-118",2012,4355,11.3715
"NLA12_OK-118",2012,4183,61.4017
"NLA12_OK-118",2012,4875,5.6858
"NLA12_OK-118",2012,4438,229.2332
"NLA12_OK-118",2012,4557,5.6858
"NLA12_OK-118",2012,4460,22.7431
"NLA12_OK-118",2012,4023,925.1196
"NLA12_CA-172",2012,4557,1.4447
"NLA12_CA-172",2012,4842,0.4004
"NLA12_CA-172",2012,4107,0.4004
"NLA12_CA-172",2012,4475,3.604
"NLA12_CA-172",2012,4428,4.3342
"NLA12_CA-172",2012,4183,3.604
"NLA12_CA-172",2012,4794,0.8009
"NLA12_CA-172",2012,4190,1.4447
"NLA12_CA-172",2012,4766,1.2013
"NLA12_CA-172",2012,4666,32.0357
"NLA12_CA-172",2012,4095,1.2013
"NLA12_CA-172",2012,4582,8.0089
"NLA12_CA-172",2012,4505,34.6739
"NLA12_CA-172",2012,4574,10.0112
"NLA12_CA-172",2012,4679,937.6408
"NLA12_CA-172",2012,4557,4.8054
"NLA12_CA-172",2012,4874,1.2013
"NLA12_CA-172",2012,4559,17.6196
"NLA12_CA-172",2012,4678,7.6085
"NLA12_CA-172",2012,4416,21.2236
"NLA12_CA-172",2012,4732,8.0089
"NLA12_CA-172",2012,4582,28.8949
"NLA12_CA-172",2012,4559,33.2292
"NLA12_CA-172",2012,4677,15.6174
"NLA12_CA-172",2012,4725,8.6685
"NLA12_CA-172",2012,4255,0.4004
"NLA12_CA-172",2012,4723,8.4094
"NLA12_CA-172",2012,4667,28.8949
"NLA12_CA-172",2012,4054,0.4004
"NLA12_CA-172",2012,4875,4.8053
"NLA12_CA-172",2012,4075,55.2616
"NLA12_CA-172",2012,4842,1.4447
"NLA12_AZ-127",2012,4293,2.5408
"NLA12_AZ-127",2012,4849,30.8125
"NLA12_AZ-127",2012,4475,30.4891
"NLA12_AZ-127",2012,4764,10.163
"NLA12_AZ-127",2012,4736,16.0761
"NLA12_AZ-127",2012,4412,10.163
"NLA12_AZ-127",2012,4842,2.5408
"NLA12_AZ-127",2012,4182,18.7554
"NLA12_AZ-127",2012,4168,5.0815
"NLA12_AZ-127",2012,4183,5.0815
"NLA12_AZ-127",2012,4475,9.3777
"NLA12_AZ-127",2012,4850,30.4891
"NLA12_AZ-127",2012,4559,45.5489
"NLA12_AZ-127",2012,4183,1.3397
"NLA12_AZ-127",2012,4874,2.5408
"NLA12_AZ-127",2012,4557,171.4784
"NLA12_AZ-127",2012,4075,38.1114
"NLA12_AZ-127",2012,4388,12.0571
"NLA12_AZ-127",2012,4023,652.9759
"NLA12_AZ-127",2012,4388,10.163
"NLA12_AZ-127",2012,4323,12.7038
"NLA12_AZ-127",2012,4182,2.5408
"NLA12_AZ-127",2012,4559,109.2528
"NLA12_AZ-127",2012,4779,2.5408
"NLA12_AZ-127",2012,4023,239.8018
"NLA12_AZ-127",2012,4343,2.5408
"NLA12_AZ-127",2012,4798,2.6793
"NLA12_AZ-127",2012,4557,619.946
"NLA12_AZ-127",2012,4790,2.5408
"NLA12_AZ-127",2012,4617,48.2283
"NLA12_KY-101",2012,4388,57.3083
"NLA12_KY-101",2012,4388,34.902
"NLA12_KY-101",2012,4725,46.3924
"NLA12_KY-101",2012,4410,65.4952
"NLA12_KY-101",2012,4046,2.729
"NLA12_KY-101",2012,4416,117.3456
"NLA12_KY-101",2012,4393,7.756
"NLA12_KY-101",2012,4046,3.878
"NLA12_KY-101",2012,4023,65.4952
"NLA12_KY-101",2012,4559,2.729
"NLA12_KY-101",2012,4593,224.9243
"NLA12_KY-101",2012,4412,5.4579
"NLA12_KY-101",2012,4790,8.1869
"NLA12_KY-101",2012,4189,2.729
"NLA12_KY-101",2012,4411,100.9718
"NLA12_KY-101",2012,4322,62.0481
"NLA12_KY-101",2012,4779,21.8317
"NLA12_KY-101",2012,4227,5.4579
"NLA12_KY-101",2012,4182,15.512
"NLA12_KY-101",2012,4568,717.431
"NLA12_KY-101",2012,4557,11.634
"NLA12_KY-101",2012,4475,27.2897
"NLA12_KY-101",2012,4568,245.607
"NLA12_KY-101",2012,4532,7.756
"NLA12_KY-101",2012,4620,534.8775
"NLA12_KY-101",2012,4666,116.3402
"NLA12_KY-101",2012,4700,21.8317
"NLA12_KY-101",2012,4182,5.4579
"NLA12_KY-101",2012,4475,46.5361
"NLA12_KY-101",2012,4779,3.878
"NLA12_KY-101",2012,4790,11.634
"NLA12_KY-101",2012,4183,2.729
"NLA12_KY-101",2012,4532,8.1869
"NLA12_KY-101",2012,4255,2.729
"NLA12_KY-101",2012,4619,272.8967
"NLA12_KY-101",2012,4557,38.2055
"NLA12_KY-101",2012,4617,1686.9324
"NLA12_KY-107",2012,4621,663.1389
"NLA12_KY-107",2012,4393,36.8411
"NLA12_KY-107",2012,4666,36748.9495
"NLA12_KY-107",2012,4666,5544.5783
"NLA12_KY-107",2012,4557,55.2616
"NLA12_KY-107",2012,4214,147.3642
"NLA12_KY-107",2012,4412,276.3079
"NLA12_KY-107",2012,4622,478.9337
"NLA12_KY-107",2012,4798,18.4205
"NLA12_KY-107",2012,4343,18.4205
"NLA12_KY-107",2012,4023,313.1489
"NLA12_KY-107",2012,4095,18.4205
"NLA12_KY-107",2012,4843,18.4205
"NLA12_KY-107",2012,4505,128.9437
"NLA12_KY-107",2012,4182,18.4205
"NLA12_KY-107",2012,4506,202.6258
"NLA12_KY-107",2012,4475,257.8874
"NLA12_KY-107",2012,4736,221.0463
"NLA12_KY-107",2012,4854,73.6821
"NLA12_KY-107",2012,4412,184.2053
"NLA12_KY-107",2012,4771,55.2616
"NLA12_KY-107",2012,4677,1547.3242
"NLA12_KY-107",2012,4360,18.4205
"NLA12_KY-107",2012,4849,147.3642
"NLA12_KY-107",2012,4849,36.8411
"NLA12_KY-107",2012,4388,221.0463
"NLA12_KY-107",2012,4255,36.8411
"NLA12_KY-107",2012,4816,18.4205
"NLA12_KY-107",2012,4771,110.5232
"NLA12_KY-107",2012,4874,73.6821
"NLA12_KY-107",2012,4255,18.4205
"NLA12_KY-107",2012,4023,18.4205
"NLA12_KY-107",2012,4475,36.8411
"NLA12_KY-107",2012,4386,221.0463
"NLA12_KY-107",2012,4393,110.5232
"NLA12_KY-107",2012,4595,165.7847
"NLA12_KY-107",2012,4677,2210.4631
"NLA12_KY-107",2012,4875,36.8411
"NLA12_KY-107",2012,4378,55.2616
"NLA12_KY-107",2012,4559,18.4205
"NLA12_KY-107",2012,4343,18.4205
"NLA12_KY-107",2012,4656,35496.3537
"NLA12_KY-107",2012,4875,165.7847
"NLA12_KY-107",2012,4432,368.4105
"NLA12_KY-107",2012,4571,1031.5495
"NLA12_KY-107",2012,4388,110.5232
"NLA12_KY-107",2012,4627,1823.6321
"NLA12_KY-107",2012,4183,18.4205
"NLA12_NC-107",2012,4255,8.5969
"NLA12_NC-107",2012,4562,8.5969
"NLA12_NC-107",2012,4842,17.0036
"NLA12_NC-107",2012,4183,5.6679
"NLA12_NC-107",2012,4677,243.7177
"NLA12_NC-107",2012,4874,11.3357
"NLA12_NC-107",2012,4557,330.9824
"NLA12_NC-107",2012,4412,4.2985
"NLA12_NC-107",2012,4240,6.4477
"NLA12_NC-107",2012,4255,11.3357
"NLA12_NC-107",2012,4432,25.7908
"NLA12_NC-107",2012,4475,34.0071
"NLA12_NC-107",2012,4875,85.0178
"NLA12_NC-107",2012,4293,2.1492
"NLA12_NC-107",2012,4875,17.1939
"NLA12_NC-107",2012,4771,2.1492
"NLA12_NC-107",2012,4446,64.4771
"NLA12_NC-107",2012,4440,90.6857
"NLA12_NC-107",2012,4532,8.5969
"NLA12_NC-107",2012,4416,34.0071
"NLA12_NC-107",2012,4388,15.0447
"NLA12_NC-107",2012,4779,17.0036
"NLA12_NC-107",2012,4306,25448.6652
"NLA12_NC-107",2012,4593,199.879
"NLA12_NC-107",2012,4557,272.057
"NLA12_NC-107",2012,4593,22.6714
"NLA12_NC-107",2012,4700,58.0294
"NLA12_NC-107",2012,4532,11.3357
"NLA12_NC-107",2012,4343,34.0071
"NLA12_NC-107",2012,4634,51.5817
"NLA12_NC-107",2012,4760,11.3357
"NLA12_NC-107",2012,4874,4.2985
"NLA12_NC-107",2012,4790,11.3357
"NLA12_NC-107",2012,4779,4.2985
"NLA12_NC-107",2012,4412,130.3606
"NLA12_NC-107",2012,4475,40.8355
"NLA12_NC-107",2012,4732,283.3927
"NLA12_GA-101",2012,4183,165.0614
"NLA12_GA-101",2012,4874,276.3079
"NLA12_GA-101",2012,4183,46.0513
"NLA12_GA-101",2012,4779,46.0513
"NLA12_GA-101",2012,4568,2751.0228
"NLA12_GA-101",2012,4714,163630.8362
"NLA12_GA-101",2012,4790,55.0205
"NLA12_GA-101",2012,4764,41538.2862
"NLA12_GA-101",2012,4762,11512.8288
"NLA12_GA-101",2012,4798,110.0409
"NLA12_GA-101",2012,4182,275.1023
"NLA12_GA-101",2012,4261,55.0205
"NLA12_GA-101",2012,4593,29601.0053
"NLA12_GA-101",2012,4714,309741.1456
"NLA12_GA-101",2012,4700,2475.9205
"NLA12_GA-101",2012,4182,690.7697
"NLA12_GA-101",2012,4874,220.0818
"NLA12_GA-101",2012,4790,46.0513
"NLA12_GA-101",2012,4779,330.1227
"NLA12_AL-101",2012,4575,646.756
"NLA12_AL-101",2012,4736,3997.2542
"NLA12_AL-101",2012,4475,1829.3955
"NLA12_AL-101",2012,4769,18.4205
"NLA12_AL-101",2012,4183,82.8923
"NLA12_AL-101",2012,4562,572.841
"NLA12_AL-101",2012,4686,55.2616
"NLA12_AL-101",2012,4095,221.7449
"NLA12_AL-101",2012,4557,147.8299
"NLA12_AL-101",2012,4677,2975.0775
"NLA12_AL-101",2012,4133,18.4205
"NLA12_AL-101",2012,4666,792.0826
"NLA12_AL-101",2012,4532,9.2103
"NLA12_AL-101",2012,4568,2956.5987
"NLA12_AL-101",2012,4023,110.5232
"NLA12_AL-101",2012,4095,193.4155
"NLA12_AL-101",2012,4348,36.9575
"NLA12_AL-101",2012,4568,1114.4418
"NLA12_AL-101",2012,4642,1311.9907
"NLA12_AL-101",2012,4677,2219.6734
